image_path,arm_type,label
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_467.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_468.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_469.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_470.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_471.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_472.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_473.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_001.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_002.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_003.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_004.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_005.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_006.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_007.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_008.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_009.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_010.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_011.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_012.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_013.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_014.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_015.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_016.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_017.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_018.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_019.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_020.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_021.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_022.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_023.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_024.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_025.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_026.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_027.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_028.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_029.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_030.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_031.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_032.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_033.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_034.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_035.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_036.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_037.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_038.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_039.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_040.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_041.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_042.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_043.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_044.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_045.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_046.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_047.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_048.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_049.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_050.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_051.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_052.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_053.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_054.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_055.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_056.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_057.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_058.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_059.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_060.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_061.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_062.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_063.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_064.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_065.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_066.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_067.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_068.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_069.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_070.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_071.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_072.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_073.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_074.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_075.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_076.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_077.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_078.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_079.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_080.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_081.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_082.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_083.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_084.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_085.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_086.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_087.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_088.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_089.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_090.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_091.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_092.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_093.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_094.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_095.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_096.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_097.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_098.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_099.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_100.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_101.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_102.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_103.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_104.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_105.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_106.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_107.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_108.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_109.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_110.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_111.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_112.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_113.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_114.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_115.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_116.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_117.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_118.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_119.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_120.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_121.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_122.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_123.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_124.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_125.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_126.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_127.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_128.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_129.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_130.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_131.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_132.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_133.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_134.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_135.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_136.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_137.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_138.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_139.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_140.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_141.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_142.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_143.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_144.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_145.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_146.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_147.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_148.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_149.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_150.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_151.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_152.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_153.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_154.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_155.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_156.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_157.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_158.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_159.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_160.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_161.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_162.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_163.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_164.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_165.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_166.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_167.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_168.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_169.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_170.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_171.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_172.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_173.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_174.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_175.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_176.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_177.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_178.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_179.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_180.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_181.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_182.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_183.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_184.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_185.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_186.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_187.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_188.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_189.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_190.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_191.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_192.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_193.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_194.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_195.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_196.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_197.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_198.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_199.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_200.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_201.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_202.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_203.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_204.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_205.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_206.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_207.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_208.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_209.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_210.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_211.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_212.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_213.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_214.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_215.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_216.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_217.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_218.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_219.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_220.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_221.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_222.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_223.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_224.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_225.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_226.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_227.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_228.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_229.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_230.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_231.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_232.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_233.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_234.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_235.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_236.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_237.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_238.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_239.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_240.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_241.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_242.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_243.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_244.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_245.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_246.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_247.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_248.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_249.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_250.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_251.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_252.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_253.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_254.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_255.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_256.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_257.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_258.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_259.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_260.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_261.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_262.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_263.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_264.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_265.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_266.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_267.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_268.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_269.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_270.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_271.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_272.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_273.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_274.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_275.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_276.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_277.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_278.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_279.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_280.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_281.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_282.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_283.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_284.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_285.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_286.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_287.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_288.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_289.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_290.jpg,right,legal
